iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
BRA,South America,Brazil,2024-02-25,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-02-26,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-02-27,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-02-28,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-02-29,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-01,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-02,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-03,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-04,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-05,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-06,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-07,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-08,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-09,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-10,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-11,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-12,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-13,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-14,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-15,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-16,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-17,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-18,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-19,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-20,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-21,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-22,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-23,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-24,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-25,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-26,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-27,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-28,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-29,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-30,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-03-31,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-04-01,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-04-02,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-04-03,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-04-04,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-04-05,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-04-06,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-04-07,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-04-08,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
BRA,South America,Brazil,2024-04-09,37511921.0,0.0,0.0,702116.0,0.0,0.0,178367.94,0.0,0.0,3338.54,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70923215.0,126242.0,330.91,0.59,121418.0,0.57,0.0,0.0,,486436436.0,189643431.0,176164186.0,126388587.0,24197.0,32730.0,225.92,88.08,81.82,58.7,152.0,5685.0,0.0,22.22,25.04,33.5,8.55,5.06,14103.45,3.4,177.96,8.11,10.1,17.9,0.0,2.2,75.88,0.76,215313504,879105.5,15.8,3.87,4061.99
